Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
ISIC_0024329.jpg,akiec,30.99950782997763,31.40268456375839,22.36917225950783,36.54898427998739,0.3095067043076269,0.27570005952690174,0.3414869970493151,0.2823298318013878,3.146532438478747,3.583216972208459,2.7067114093959734,3.5318228908607723,6.914421142157881,7.0434968555066195,6.784640302365488,7.022733304111187,0.001516972708937035,0.0013308587138670678,0.0017111451436121498,0.001359176712918533,0.038948333840320246,0.03648093630743416,0.04136599018048703,0.03686701388665121,0.9538674159509201,0.953163912397819,0.9667504517712401,0.9454890652727926
ISIC_0024463.jpg,akiec,33.48523489932886,45.1751722895365,26.589530201342285,39.27741993603892,0.25454953009519643,0.2198892928738944,0.27553283711303667,0.23247607159364775,3.885234899328859,4.63510652673303,3.536644295302013,4.381154002071979,7.139483298187335,7.3031750082,7.054484665527104,7.2520211998355375,0.0012030108753859937,0.0010136758213210321,0.001316177949942195,0.001077440265755134,0.034684447168522,0.0318382760419127,0.036279166885999393,0.03282438523042182,0.9461959949862753,0.9274748202487428,0.9571460289593572,0.9369443615690346
ISIC_0024511.jpg,akiec,58.76559284116332,47.67614071438224,46.202550335570464,92.44209720282872,0.28445418034408587,0.27490244093183686,0.3178458128756547,0.24515720189165566,3.940626398210291,3.8265843880906263,3.3967337807606266,4.898022611594072,7.276850606345489,7.2915125587951835,7.158940104525598,7.448825670709229,0.0011576165237802102,0.001089347723138838,0.0012985371029333012,0.000992150490069983,0.034023764103641004,0.033005268111906585,0.03603522031198507,0.03149842043769787,0.9550616094416932,0.9634758046518607,0.9651171011785187,0.9291996206163076
ISIC_0024562.jpg,akiec,230.34268456375844,315.0635106526733,358.37069351230423,412.01959371199496,0.17719953793333676,0.1706174436213933,0.19993146058402583,0.1547253057776455,7.801565995525729,8.593261564794378,8.151185682326624,9.891131030133778,7.76354956129188,7.797930581428211,7.65178371027359,7.900784418878642,0.0007668973870045897,0.0007469449210667959,0.0008834116581335175,0.0006671442620883432,0.02769291221602722,0.027330293102467745,0.02972224180867785,0.02582913591447347,0.8425176826634433,0.7850212526584476,0.7548628532879599,0.718849054427189
ISIC_0024646.jpg,akiec,16.43060402684564,22.592135489392373,15.055973154362418,21.615287599657673,0.31384976677122733,0.2779073883614101,0.3288842219591468,0.2780206213136134,2.8531543624161073,3.333993964235846,2.7157494407158835,3.3171929192378724,6.172806462706294,6.317837382273961,6.1370955371879115,6.303634013729249,0.0033424300206697398,0.002867369097363664,0.0035109439514736576,0.002927329404364737,0.05781375286789243,0.05354782065932902,0.059253218912339756,0.05410480019706881,0.9020752365811544,0.8656284578679697,0.9100434670098438,0.8714375472501604
ISIC_0024654.jpg,akiec,65.01776286353467,76.84595288500519,47.52313199105146,79.38556821764786,0.20627259255159744,0.20298955015400105,0.2513967069966503,0.1974314915523494,5.415078299776286,5.777172199450477,4.364474272930649,5.955002026935723,7.680183821610874,7.748706673196455,7.5629572293110074,7.789192381550992,0.0008678768223653585,0.0008261511201690478,0.000972024283190447,0.0007830903133004609,0.02945974919046933,0.028742844677746283,0.031177303975655865,0.027983750879759864,0.9826633897207578,0.9792630624607211,0.9875655619446173,0.97857773131359
ISIC_0024707.jpg,akiec,73.02259507829977,96.224764650241,50.05955257270694,88.92306652853476,0.16671461858833272,0.14484933208733017,0.19325560522028165,0.15011054326854315,6.261610738255034,7.218503671005812,5.193512304250559,6.9530651772442695,7.983300942262913,8.107931840084511,7.817185814642912,8.077635592946116,0.0004541356995931114,0.0004016956097581998,0.0005385633279782192,0.00041041672162799904,0.0213104598634828,0.020042345415599436,0.02320696722922276,0.020258744325056255,0.936470647538761,0.9162509369683416,0.9567287489832453,0.922604191411242
ISIC_0024913.jpg,akiec,78.7125279642058,95.72402144047568,63.240894854586124,90.9750461690915,0.19990948950284115,0.17506814776001028,0.21867114812093533,0.17867580117101234,5.436733780760626,6.211567046529437,4.918747203579419,6.044457456871313,7.188432732753111,7.312595603379248,7.106624684544542,7.287179936892242,0.0012289776736783622,0.0010631225068938634,0.0013376274341996607,0.0010978831931019058,0.0350567778564768,0.032605559447644254,0.0365735892988323,0.033134320471407075,0.8140975982509613,0.7744461660588848,0.8512582596592722,0.7855466582657659
ISIC_0024948.jpg,akiec,60.44854586129754,90.56682131435522,51.6993288590604,60.20629701364803,0.19720223893856711,0.16460960362843718,0.20514708109554075,0.17501917635759093,5.309395973154363,6.54556101076528,5.037583892617449,5.720733300301789,7.6289322786178815,7.803561360427954,7.600806478023315,7.730006415824907,0.000746306722920389,0.0006166040138080979,0.0007648334159121961,0.0006528650518197268,0.027318614952453007,0.024831512515513385,0.027655621777718107,0.025551224076739,0.944715163568095,0.9166784378426289,0.9528997243612226,0.9445931928098893
ISIC_0025130.jpg,akiec,79.2041610738255,96.21962974640782,59.419999999999995,105.53641727850096,0.17877346562235025,0.16232253636206853,0.1971830118033055,0.15111939406116584,6.135167785234899,6.875906490698616,5.438165548098434,7.259042385478131,7.89533913495732,8.000663906003279,7.794537431081858,8.04090854091056,0.0005436121496028707,0.00048383150190220767,0.0005981252095751444,0.00046076321250832197,0.023315491622585845,0.02199617016442198,0.024456598487425523,0.021465395698852655,0.9300238994248613,0.9150534759224145,0.9473222969297853,0.9068328175950776
ISIC_0025178.jpg,akiec,29.5510514541387,40.19881987297869,25.941431767337804,35.085491644520516,0.2316445337948978,0.19742618938904183,0.24427336999959448,0.21774874495948587,4.06317673378076,4.812395838025314,3.8036241610738255,4.3969641007161835,7.0728703165963935,7.233775737170504,7.019750540851324,7.140285237474295,0.0012882102407799447,0.0010759186107819224,0.001352864986061689,0.0012060211254281508,0.03589164583548579,0.032801198313200726,0.03678131300078464,0.034727814866877975,0.94680453080146,0.9278546278900978,0.9532723464897356,0.9370348988243997
ISIC_0025196.jpg,akiec,51.53055928411633,36.15161479212649,44.7137807606264,77.21994504752038,0.2620894803169507,0.23435006701264335,0.28564433824669755,0.23812081623210896,3.756599552572707,4.078014503851177,3.3794630872483222,4.3474618260438715,6.927117302859292,7.046058483869247,6.840358276090917,7.042876426081622,0.0014975952034192654,0.001314102249302063,0.0016376259327657914,0.0013326674544118916,0.038698775218594,0.03625054826208927,0.04046759114113158,0.03650571810568711,0.9037648047884477,0.9319726772575208,0.9172246886980326,0.8548876141327404
ISIC_0025331.jpg,akiec,51.36460850111856,63.808612224674576,43.47762863534675,82.40534210170715,0.22977971484823737,0.1988431967732908,0.25814664319759995,0.19663405211314658,4.762371364653243,5.4840322507995145,4.197539149888144,5.89122111616594,7.346564341718266,7.483463100809911,7.224789429899578,7.523337881928265,0.0010353077188715218,0.000884153564437922,0.0011824352256404865,0.0008685647164556951,0.03217619801765774,0.029734719847981116,0.03438655588512008,0.029471422029751042,0.9246170385884248,0.9063104906976875,0.936582821680991,0.8790136515143189
ISIC_0025350.jpg,akiec,46.56724832214765,61.28147380748615,40.38912751677853,54.08531147245618,0.2283935597162965,0.19936506133764467,0.24058801078671976,0.19530505353284405,4.451543624161074,5.204089905860096,4.224295302013423,5.23255709202288,7.356227827057846,7.495398661005574,7.318771439433111,7.519963288262169,0.000940554229288971,0.000812858956759721,0.0009832419961062816,0.0007839221513524828,0.030668456584721882,0.02851068145028668,0.031356689814237115,0.027998609811068883,0.936292043478304,0.9161302974515251,0.9449847008597277,0.9259790269576491
ISIC_0025358.jpg,akiec,30.299910514541388,38.73843520562137,25.900447427293074,40.6966352866988,0.2493100246330686,0.218578919169343,0.26814954186650447,0.21405273776492423,3.9136912751677855,4.503130489617584,3.571498881431768,4.602675555155173,7.322397619458443,7.450158360566562,7.232560076654359,7.47085830692491,0.0009179536457316738,0.000796869406301215,0.0010090316252020684,0.0007824694780713907,0.030297749846014535,0.02822887539915848,0.03176525814788963,0.02797265589949211,0.9611726566117718,0.9503392116309165,0.9668302325150843,0.9478240808158854
ISIC_0025411.jpg,akiec,85.58527964205818,120.78226206026757,73.50017897091723,83.99274807441107,0.1965927675133586,0.1728321367852472,0.2215786513235903,0.1853271846415582,5.813736017897093,6.905409666231251,5.142684563758389,6.234899328859062,7.925319711652494,8.06986730396311,7.812554811392515,7.9983112846845446,0.0005492054912441383,0.0004757007921620146,0.0006221101151599778,0.0005104787237930869,0.023435133693754304,0.021810566066978055,0.024942135336814646,0.02259377621808906,0.9491899500005819,0.9285225568226954,0.9564915442423622,0.9502936820811158
ISIC_0025605.jpg,akiec,30.795973154362414,41.67379847754606,27.24035794183445,40.869870726543844,0.246017665116736,0.2165264388649659,0.25340135804737507,0.22116821672493195,3.975212527964206,4.62762938606369,3.7752125279642055,4.5898833385883515,7.16635788467901,7.301884147314811,7.130173051902765,7.2944077445795035,0.0012591785154822854,0.0011020768742080764,0.0013099590108553668,0.0011128643935314968,0.035484905459678,0.03319754319536427,0.03619335589380138,0.03335962220306904,0.9601731912787539,0.946251380456668,0.9649329838814252,0.9472868066342653
